date,temp,feels_like,pressure,humidity,wind_speed,wind_deg,avg_rain,avg_snow,clouds_all,total_rain,total_snow,temp_min,temp_max,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Snow,weather_Thunderstorm,weather_broken clouds,weather_few clouds,weather_fog,weather_haze,weather_heavy intensity rain,weather_heavy snow,weather_light intensity drizzle,weather_light rain,weather_light rain and snow,weather_light snow,weather_mist,weather_moderate rain,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,weather_snow,weather_thunderstorm,weather_thunderstorm with heavy rain,weather_thunderstorm with light rain,weather_thunderstorm with rain,weather_very heavy rain
2015-05-04,69.90166666666667,68.66000000000001,1022.1666666666666,51.75,7.913333333333333,192.08333333333334,0.0,0.0,24.083333333333332,0.0,0.0,49.89,57.67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-05,73.45666666666666,73.02,1023.1666666666666,54.958333333333336,7.8758333333333335,181.25,1.3,0.0,48.333333333333336,1.3,0.0,62.24,64.69,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-05-06,71.63041666666666,72.05208333333333,1022.875,74.875,4.99625,119.58333333333333,0.86,0.0,47.75,0.86,0.0,58.89,63.79,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-07,69.43583333333333,69.06416666666667,1022.0416666666666,63.708333333333336,4.278333333333333,78.33333333333333,0.0,0.0,45.291666666666664,0.0,0.0,57.09,61.81,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-08,71.31875000000001,71.34208333333333,1020.2916666666666,66.75,4.185416666666667,106.25,0.0,0.0,54.5,0.0,0.0,57.09,59.92,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-09,70.4704,70.6284,1022.48,72.84,6.2376,142.8,0.0,0.0,66.64,0.0,0.0,58.89,65.77,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
2015-05-10,74.24791666666667,75.11958333333332,1022.375,73.83333333333333,5.015,137.08333333333334,0.15,0.0,57.458333333333336,0.15,0.0,66.09,69.04,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-11,74.28416666666666,75.04,1018.9166666666666,77.91666666666667,5.62,102.08333333333333,0.252,0.0,67.95833333333333,1.26,0.0,67.89,70.09,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-12,77.26,77.61416666666666,1013.5,67.29166666666667,6.766666666666667,175.0,0.0,0.0,57.958333333333336,0.0,0.0,64.29,69.53,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-13,68.61083333333333,66.92458333333333,1019.625,38.375,15.44375,322.0833333333333,0.0,0.0,61.5,0.0,0.0,60.69,62.67,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-14,60.6575,58.5325,1028.6666666666667,44.875,8.352083333333333,214.16666666666666,0.0,0.0,40.416666666666664,0.0,0.0,49.89,53.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-15,64.5625,63.24666666666667,1025.9583333333333,53.75,9.385416666666666,172.08333333333334,0.0,0.0,54.458333333333336,0.0,0.0,51.69,57.67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-16,73.8396,74.3596,1021.32,66.12,7.81,168.0,1.5,0.0,62.0,3.0,0.0,65.39,66.67,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
2015-05-17,74.58958333333334,75.6425,1021.7083333333334,78.08333333333333,4.577083333333333,142.5,0.5155555555555555,0.0,76.66666666666667,4.64,0.0,67.89,70.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-05-18,78.98166666666667,80.77166666666666,1019.2083333333334,69.25,4.130416666666666,137.5,2.55,0.0,53.416666666666664,5.1,0.0,67.89,72.79,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
2015-05-19,76.65440000000001,77.616,1014.64,76.24,4.7964,139.6,12.446666666666667,0.0,74.0,37.34,0.0,67.89,70.3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
2015-05-20,69.7725,68.59708333333333,1014.1666666666666,45.25,13.384583333333333,314.1666666666667,0.0,0.0,44.916666666666664,0.0,0.0,58.89,61.86,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-21,57.026923076923076,55.615,1015.7307692307693,67.8076923076923,8.250769230769231,85.0,0.8490909090909091,0.0,84.42307692307692,9.34,0.0,51.69,53.35,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-05-22,61.62625,60.231249999999996,1017.125,58.291666666666664,8.613333333333333,281.25,0.0,0.0,27.958333333333332,0.0,0.0,49.89,53.58,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-23,63.751666666666665,61.38916666666666,1027.8333333333333,33.25,6.329583333333333,182.91666666666666,0.0,0.0,17.625,0.0,0.0,46.29,54.79,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-24,67.205,66.27624999999999,1028.0,56.208333333333336,8.03375,178.33333333333334,0.0,0.0,25.916666666666668,0.0,0.0,48.09,57.67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-25,74.96,74.7725,1024.3333333333333,57.083333333333336,10.988333333333335,187.91666666666666,0.0,0.0,51.916666666666664,0.0,0.0,64.29,66.67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-26,76.95666666666666,77.915,1022.75,61.5,10.588333333333333,185.83333333333334,0.0,0.0,59.25,0.0,0.0,66.96,67.89,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-27,78.99583333333334,80.65541666666667,1020.8333333333334,69.08333333333333,9.422916666666667,182.08333333333334,2.5,0.0,63.541666666666664,10.0,0.0,72.75,73.6,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-05-28,77.85583333333334,78.83333333333333,1021.0833333333334,69.66666666666667,5.5275,138.75,0.3,0.0,59.541666666666664,0.3,0.0,67.89,70.34,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
2015-05-29,76.9275,78.22875,1023.5,71.79166666666667,5.480833333333333,79.58333333333333,0.0,0.0,64.41666666666667,0.0,0.0,69.69,71.37,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-05-30,77.99125,78.90291666666667,1021.4583333333334,66.95833333333333,8.762083333333333,159.16666666666666,0.0,0.0,45.5,0.0,0.0,69.48,71.35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-05-31,79.42666666666666,80.51333333333334,1017.1666666666666,63.75,11.278333333333334,177.91666666666666,0.12,0.0,47.583333333333336,0.12,0.0,71.49,72.41,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-01,78.94481481481482,80.5037037037037,1015.5555555555555,69.74074074074075,8.55888888888889,154.8148148148148,1.51,0.0,65.07407407407408,10.57,0.0,71.49,72.23,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0
2015-06-02,65.47500000000001,65.94676470588236,1017.3235294117648,89.94117647058823,9.836764705882352,76.17647058823529,1.1815384615384614,0.0,88.08823529411765,30.72,0.0,58.89,61.81,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0
2015-06-03,59.95724137931035,59.638275862068966,1021.2413793103449,84.86206896551724,11.176896551724138,42.758620689655174,0.1542857142857143,0.0,90.0,1.08,0.0,57.09,59.83,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2015-06-04,62.01499999999999,61.753750000000004,1022.1666666666666,81.66666666666667,8.657916666666667,50.0,0.585,0.0,90.0,8.19,0.0,57.09,59.77,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-06-05,63.1084,63.04,1019.0,83.4,6.7463999999999995,55.2,0.31636363636363635,0.0,89.4,3.48,0.0,57.09,59.83,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2015-06-06,71.59125,71.90458333333333,1013.7083333333334,72.20833333333333,7.280833333333334,206.25,0.40875,0.0,65.83333333333333,3.27,0.0,62.49,65.77,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-06-07,70.88375,70.8075,1019.5416666666666,66.66666666666667,7.82,124.58333333333333,0.12,0.0,69.16666666666667,0.24,0.0,63.97,67.89,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-06-08,73.77916666666667,74.73625,1015.0833333333334,64.08333333333333,12.44375,183.75,3.0,0.0,55.916666666666664,3.0,0.0,62.49,65.44,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-06-09,77.64541666666666,78.18124999999999,1008.125,67.375,10.150833333333333,227.5,0.775,0.0,73.33333333333333,3.1,0.0,69.69,71.71,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-06-10,75.28291666666667,75.18833333333333,1011.9583333333334,55.333333333333336,6.916250000000001,202.08333333333334,0.0,0.0,24.916666666666668,0.0,0.0,60.69,67.75,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-06-11,79.6875,81.65583333333333,1013.4166666666666,64.16666666666667,7.36375,176.25,0.13,0.0,43.041666666666664,0.13,0.0,67.89,71.2,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-12,83.54041666666667,87.32125,1013.625,66.45833333333333,10.065,178.75,0.33,0.0,47.291666666666664,0.99,0.0,73.29,76.06,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-13,82.36958333333332,85.45083333333334,1014.375,66.95833333333333,6.618333333333333,229.58333333333334,0.915,0.0,56.083333333333336,1.83,0.0,74.53,75.79,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-06-14,81.89384615384614,84.97769230769231,1016.6538461538462,72.1923076923077,5.223461538461539,143.46153846153845,1.4033333333333333,0.0,58.88461538461539,12.629999999999999,0.0,71.49,77.02,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
2015-06-15,81.89,85.3,1015.75,75.33333333333333,6.851666666666667,220.0,0.7533333333333333,0.0,66.70833333333333,2.26,0.0,73.29,77.83,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-06-16,83.59541666666667,87.09500000000001,1013.875,67.0,6.953749999999999,208.33333333333334,1.58,0.0,56.666666666666664,1.58,0.0,71.49,77.23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-06-17,79.12708333333333,80.3625,1018.125,63.0,6.77625,205.0,0.39000000000000007,0.0,67.54166666666667,1.1700000000000002,0.0,71.49,74.77,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-18,77.4272,80.1644,1016.24,78.72,5.8168,112.8,2.0872727272727274,0.0,83.6,22.96,0.0,69.69,72.7,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
2015-06-19,78.58666666666666,80.13666666666667,1014.5833333333334,72.29166666666667,5.807916666666666,176.66666666666666,1.01,0.0,65.54166666666667,7.07,0.0,71.49,73.36,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-06-20,79.4508,82.2436,1014.72,72.32,5.0212,167.6,0.35,0.0,70.48,1.4,0.0,71.49,76.75,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
2015-06-21,80.71344827586208,83.20793103448275,1009.5172413793103,75.55172413793103,9.857586206896553,234.48275862068965,0.6354545454545455,0.0,70.79310344827586,6.99,0.0,71.49,75.67,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1
2015-06-22,83.79333333333334,85.18833333333333,1015.0416666666666,54.333333333333336,6.291666666666667,262.9166666666667,0.0,0.0,30.666666666666668,0.0,0.0,71.49,76.19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-23,84.31791666666668,88.255,1013.7083333333334,64.625,10.495,181.66666666666666,0.225,0.0,58.458333333333336,0.45,0.0,75.54,78.73,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-24,76.61749999999999,77.00291666666666,1016.6666666666666,66.70833333333333,8.5475,267.9166666666667,1.1566666666666665,0.0,60.5,3.4699999999999998,0.0,67.01,69.73,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-06-25,76.22500000000001,76.32708333333333,1017.8333333333334,58.458333333333336,4.372083333333333,173.75,0.0,0.0,54.625,0.0,0.0,62.49,71.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-06-26,73.01307692307692,73.60153846153847,1014.7307692307693,76.65384615384616,6.616923076923077,158.46153846153845,5.3028571428571425,0.0,87.5,37.12,0.0,66.09,69.49,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
2015-06-27,71.625,72.47961538461539,1013.9230769230769,84.92307692307692,9.27576923076923,97.6923076923077,1.47625,0.0,84.84615384615384,23.62,0.0,66.09,68.83,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2015-06-28,71.54807692307692,71.95538461538462,1006.8076923076923,75.61538461538461,7.785384615384615,176.92307692307693,1.95,0.0,80.76923076923077,15.6,0.0,64.29,67.75,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-06-29,72.05125,71.54208333333334,1013.5416666666666,54.541666666666664,6.85125,202.08333333333334,0.0,0.0,23.458333333333332,0.0,0.0,57.09,63.79,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-06-30,76.89999999999999,77.92291666666667,1012.375,68.75,8.221666666666666,187.5,0.182,0.0,43.916666666666664,0.91,0.0,67.89,71.29,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-07-01,76.70333333333333,77.64791666666666,1010.6666666666666,70.45833333333333,7.867083333333333,177.91666666666666,0.82,0.0,54.541666666666664,4.1,0.0,67.87,68.83,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0
2015-07-02,72.92333333333333,73.78041666666667,1012.5416666666666,81.75,3.5329166666666665,77.08333333333333,1.07,0.0,71.25,13.91,0.0,67.89,72.64,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-07-03,71.8892,72.4748,1014.12,78.16,1.834,47.2,0.0,0.0,43.76,0.0,0.0,60.69,67.75,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
2015-07-04,74.3172,75.2324,1013.04,81.08,2.8832,93.2,0.48636363636363633,0.0,86.2,5.35,0.0,67.89,72.79,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2015-07-05,74.75192307692308,76.15192307692308,1018.6923076923077,81.26923076923077,3.9680769230769233,84.23076923076923,0.17714285714285713,0.0,66.53846153846153,1.24,0.0,64.29,70.81,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2015-07-06,78.17291666666667,80.11125,1019.125,77.83333333333333,5.490833333333334,128.33333333333334,0.5073684210526316,0.0,75.04166666666667,9.64,0.0,71.49,74.41,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-07-07,80.07833333333333,82.37666666666667,1016.875,73.375,7.21375,174.16666666666666,0.0,0.0,43.958333333333336,0.0,0.0,71.49,74.77,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-07-08,80.39416666666666,82.745,1015.3333333333334,72.41666666666667,7.389583333333333,189.58333333333334,1.4809090909090907,0.0,59.458333333333336,16.29,0.0,76.19,77.52,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2015-07-09,81.235,84.18583333333333,1015.0416666666666,72.41666666666667,5.220416666666666,177.91666666666666,1.3399999999999999,0.0,58.75,4.02,0.0,75.33,76.93,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-07-10,80.69958333333334,82.33375,1015.5416666666666,60.583333333333336,9.254583333333333,290.4166666666667,0.0,0.0,55.083333333333336,0.0,0.0,73.29,77.83,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-07-11,77.3732,78.0988,1017.92,69.08,2.998,70.0,1.0,0.0,70.84,8.0,0.0,70.34,72.18,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0
2015-07-12,76.6825,77.04541666666667,1017.6666666666666,64.41666666666667,4.28875,177.91666666666666,0.0,0.0,56.708333333333336,0.0,0.0,62.49,70.81,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-07-13,76.38958333333333,77.03166666666667,1012.875,72.79166666666667,4.37375,160.83333333333334,0.3933333333333333,0.0,75.66666666666667,1.18,0.0,67.89,73.69,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-07-14,78.46583333333334,80.73,1005.0833333333334,77.16666666666667,5.303333333333334,106.66666666666667,1.0733333333333333,0.0,77.29166666666667,3.2199999999999998,0.0,71.49,74.07,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-07-15,78.11458333333333,79.24958333333333,1003.5833333333334,68.91666666666667,8.47125,252.5,0.518,0.0,60.0,2.59,0.0,69.69,73.69,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-07-16,73.30458333333333,72.91208333333334,1015.4583333333334,55.25,8.445833333333333,171.66666666666666,0.0,0.0,18.625,0.0,0.0,62.49,66.24,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-17,74.20125,74.94666666666667,1018.0833333333334,71.20833333333333,6.655833333333334,162.08333333333334,0.0,0.0,61.25,0.0,0.0,62.49,70.81,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-07-18,80.41583333333334,84.31583333333333,1014.9583333333334,74.83333333333333,5.787916666666667,140.83333333333334,0.5,0.0,58.583333333333336,0.5,0.0,73.29,75.4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-07-19,84.65791666666667,89.60125,1012.0,69.875,5.4245833333333335,145.41666666666666,0.0,0.0,42.375,0.0,0.0,73.29,77.22,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-20,86.15041666666667,91.0125,1008.4166666666666,64.33333333333333,6.057916666666666,190.41666666666666,0.25,0.0,35.916666666666664,0.25,0.0,78.46,79.75,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-21,84.10458333333334,89.09041666666667,1005.2083333333334,68.70833333333333,4.642083333333333,197.91666666666666,1.9133333333333333,0.0,58.666666666666664,5.74,0.0,76.89,79.81,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-07-22,78.88458333333334,78.74958333333333,1009.5833333333334,52.75,7.642916666666667,275.4166666666667,0.11,0.0,32.125,0.11,0.0,69.46,71.71,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-07-23,76.68583333333333,76.20375,1014.5,51.25,7.018750000000001,297.0833333333333,0.0,0.0,42.583333333333336,0.0,0.0,62.49,71.71,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-24,76.90875,76.19250000000001,1015.0,52.458333333333336,6.142916666666667,177.91666666666666,0.0,0.0,15.5,0.0,0.0,58.89,69.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-25,77.65416666666667,77.86625,1015.1666666666666,58.208333333333336,5.760416666666667,108.75,0.0,0.0,50.666666666666664,0.0,0.0,62.49,72.48,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-26,79.87666666666667,81.0775,1015.2083333333334,57.416666666666664,8.444166666666666,136.25,0.13,0.0,39.958333333333336,0.26,0.0,70.47,72.19,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-27,79.18708333333333,81.03583333333334,1015.25,69.29166666666667,4.213333333333334,100.83333333333333,1.095,0.0,56.375,6.57,0.0,71.49,75.15,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-07-28,80.60541666666667,83.37833333333333,1015.875,75.08333333333333,3.6454166666666663,77.91666666666667,0.15333333333333335,0.0,44.5,0.46,0.0,71.49,76.66,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-07-29,80.59916666666668,83.98041666666667,1015.5,76.5,7.019166666666667,145.0,0.7466666666666667,0.0,51.666666666666664,4.48,0.0,71.49,77.32,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-07-30,81.95333333333333,86.60708333333334,1012.9583333333334,74.20833333333333,8.975,187.08333333333334,1.3733333333333333,0.0,61.666666666666664,4.12,0.0,76.53,78.69,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
2015-07-31,80.17,80.29916666666666,1012.8333333333334,62.0,6.0495833333333335,221.25,0.0,0.0,25.541666666666668,0.0,0.0,66.09,73.69,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-08-01,80.28416666666666,80.5825,1011.5416666666666,56.041666666666664,6.552499999999999,237.08333333333334,0.0,0.0,35.458333333333336,0.0,0.0,67.89,73.69,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-08-02,78.91958333333334,78.51083333333334,1013.2916666666666,53.291666666666664,5.687083333333334,218.75,0.0,0.0,44.25,0.0,0.0,62.49,73.42,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-08-03,79.81666666666666,80.135,1011.5,56.833333333333336,8.65875,184.58333333333334,0.0,0.0,29.666666666666668,0.0,0.0,64.29,71.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-08-04,82.29625,83.05166666666666,1011.9166666666666,54.833333333333336,6.534583333333334,196.66666666666666,0.7066666666666667,0.0,40.083333333333336,2.12,0.0,71.49,73.58,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-08-05,79.72958333333334,79.98625,1013.875,66.83333333333333,5.275416666666667,202.5,0.28,0.0,46.708333333333336,0.28,0.0,69.53,72.7,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-08-06,76.91916666666667,77.18708333333333,1014.5416666666666,57.958333333333336,6.059166666666666,170.83333333333334,0.17,0.0,74.375,0.17,0.0,64.29,71.15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-08-07,73.52541666666666,73.87333333333333,1011.7916666666666,70.375,7.362916666666667,61.666666666666664,0.6091666666666667,0.0,90.0,7.3100000000000005,0.0,67.89,70.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-08-08,75.75125,75.97416666666668,1013.7083333333334,62.875,5.378333333333334,44.583333333333336,0.16,0.0,63.625,0.16,0.0,66.09,71.55,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
